id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
532814,The Bad Seed,"Drama,Horror,Thriller",en,A widower suspects that his seemingly perfect adolescent daughter is a heartless killer.,12.126,9/9/2018,7.1,224
462919,Sierra Burgess Is a Loser,"Comedy,Drama,Romance",en,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,14.125,9/7/2018,6.4,3232
523777,Next Gen,"Animation,Action,Adventure,Family",en,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",22.936,9/7/2018,7,620
421658,Final Score,Action,en,"When a stadium is seized by a group of heavily armed criminals during a major sporting event, an ex-soldier must use all his military skills to save both the daughter of a fallen comrade and the huge crowd unaware of the danger.",17.137,9/7/2018,6.1,413
429202,Vox Lux,"Drama,Music",en,"In 1999, teenage sisters Celeste and Eleanor survive a seismic, violent tragedy. The sisters compose and perform a song about their experience, making something lovely and cathartic out of a catastrophe - while also catapulting Celeste to stardom. By 2017, Celeste is a mother to a teenage daughter of her own and is struggling to navigate a career fraught with scandals when another act of terrifying violence demands her attention.",12.075,9/7/2018,5.8,388
533992,When Angels Sleep,"Thriller,Crime",es,"Germán, an honest family man, sees how his whole world wobbles the night when, driving home, accidentally runs over two teenage girls. From that moment, Germán will have to do everything in his power to prevent his life from being destroyed forever.",8.953,9/7/2018,5.6,223
485811,Redcon-1,"Action,Horror,Science Fiction",en,"After a zombie apocalypse spreads from a London prison, the UK is brought to its knees. The spread of the virus is temporarily contained but, without a cure, it’s only a matter of time before it breaks its boundaries and the biggest problem of all… any zombies with combat skills are now enhanced. With the South East of England quarantined from the rest of the world using fortified borders, intelligence finds that the scientist responsible for the outbreak is alive and well in London. With his recovery being the only hope of a cure, a squad of eight Special Forces soldiers is sent on a suicide mission to the city, now ruled by the undead, with a single task: get him out alive within 72 hours by any means necessary. What emerges is an unlikely pairing on a course to save humanity against ever-rising odds.",64.364,9/7/2018,5.6,207
463272,Johnny English Strikes Again,"Action,Adventure,Comedy",en,"Disaster strikes when a criminal mastermind reveals the identities of all active undercover agents in Britain. The secret service can now rely on only one man - Johnny English. Currently teaching at a minor prep school, Johnny springs back into action to find the mysterious hacker. For this mission to succeed, he’ll need all of his skills - what few he has - as the man with yesterday’s analogue methods faces off against tomorrow’s digital technology.",24.572,9/6/2018,6.3,2036
458594,Peppermint,"Action,Thriller",en,"A grieving mother transforms herself into a vigilante following the murders of her husband and daughter, eluding the authorities to deliver her own personal brand of justice.",29.657,9/6/2018,6.7,1691
454227,Outlaw King,"Action,History,Drama,War",en,"Forced into exile by the English after being crowned King of Scotland, legendary warrior Robert the Bruce fights to reclaim the throne.",19.747,9/6/2018,6.8,1267
471506,Greta,"Mystery,Thriller,Horror",en,A young woman befriends a lonely widow who's harboring a dark and deadly agenda toward her.,52.524,9/6/2018,6.6,1054
433501,City of Lies,"Crime,Thriller,Drama",en,"Los Angeles Police Department detective Russell Poole has spent years trying to solve his biggest case -- the murders of The Notorious B.I.G. and Tupac Shakur -- but after two decades, the investigation remains open. Jack Jackson, a reporter desperate to save his reputation and career, is determined to find out why. In search of the truth, the two team up and unravel a growing web of institutional corruption and lies.",14.832,9/6/2018,6.4,428
439079,The Nun,"Horror,Mystery,Thriller",en,"When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.",130.465,9/5/2018,5.8,5298
346910,The Predator,"Science Fiction,Action,Adventure,Comedy,Horror",en,"When a young child accidentally triggers extraterrestrial hunters to return to Earth, a ragtag crew of ex-soldiers and scientists join forces to prevent the end of the human race.",100.851,9/5/2018,5.6,3799
438145,Black '47,"Drama,Western",en,"In 1847, when Ireland is in the grip of the Great Famine that has ravaged the country for two long years, Feeney, a hardened Irish Ranger who has been fighting for the British Army abroad, returns home to reunite with his estranged family, only to discover the cruelest reality, a black land where death reigns.",8.267,9/5/2018,6.7,236
518671,Shéhérazade,"Drama,Thriller,Romance",fr,"Zachary, 17 years old, gets out of jail. Rejected by his mother, he hangs out in the mean streets of Marseille. He falls in love with Shéhérazade, a young prostitute of whom he becomes the pimp without realizing it...",4.919,9/5/2018,7.3,208
426865,UFO,"Science Fiction,Action,Thriller",en,"A college student, who sees a UFO, uses his exceptional math skills to investigate the sighting with his friends while the FBI follows closely behind.",15.396,9/4/2018,7,346
520360,King of Thieves,"Crime,Drama",en,"London, England, April 2015. Brian Reader, a retired thief, gathers an unlikely gang of burglars to perpetrate the biggest and boldest heist in British history. The thieves assault the Hatton Garden Safe Deposit Company and escape with millions in goods and money. But soon the cracks between the gang members begin to appear when they discuss how to share the loot.",10.644,9/4/2018,5.4,333
438674,Dragged Across Concrete,"Crime,Action,Thriller",en,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",15.917,9/3/2018,6.5,728
504253,I Want to Eat Your Pancreas,"Animation,Drama,Romance,Family",ja,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",85.48,9/1/2018,8.2,1041
416194,The Quake,"Action,Thriller",no,"A geologist races against time to save his estranged wife and two children when a devastating earthquake strikes Oslo, Norway.",38.881,8/31/2018,6.8,545
475928,School's Out,"Thriller,Drama,Mystery",fr,"Pierre Hoffman joins a prestigious school as a substitute teacher and soon notices, among some of his students, an unjustified hostility and a spark of violence in their eyes. Is it because the unspeakable tragedy they have just experienced? Is it because they seem to be extraordinarily gifted children? Is it because they have lost all hope for the future? From curiosity to obsession, Pierre will try to unlock their secret.",6.104,8/31/2018,6,238
531593,Reprisal,"Action,Thriller,Crime",en,"Jacob, a bank manager haunted by a violent heist that took the life of a coworker, teams up with his ex-cop neighbor, James, to bring down the assailant. While the two men work together to figure out the thief’s next move, Gabriel, the highly-trained criminal, is one step ahead. When Gabriel kidnaps Jacob’s wife and daughter, Jacob barrels down a path of bloodshed that initiates an explosive counterattack and brings all three men to the breaking point.",11.477,8/31/2018,5.3,234
485166,Amanda,Drama,fr,"David, who gets by doing odd jobs, meets Léna, who has just moved up to Paris, and falls in love. But soon after, his life is brutally interrupted by the sudden death of his sister. Beyond the shock, and the pain, David now finds himself alone with his young niece Amanda to care for.",8.204,8/31/2018,7.1,221
455108,The Little Stranger,"Mystery,Drama,Horror,History",en,"In a dusty post-war summer in rural Warwickshire, a doctor is called to a patient at lonely Hundreds Hall. Home to the Ayres family for over two centuries, the Georgian house is now in decline. But are the Ayreses haunted by something more sinister than a dying way of life?",12.641,8/30/2018,5.7,216
